Application_ID,Candidate_ID,Candidate_Name,Age,Gender,Education,Degree,Graduation_Year,Experience_Years,Candidate_Skills,Job_ID,Job_Title,Company_Name,Industry,Job_Location,State,Job_Type,Work_Mode,Required_Skills,Minimum_Experience,Salary_Range,Salary_Expected_LPA,Salary_Offered_LPA,Application_Date,Application_Source,Application_Status,Interview_Status,Final_Status,Skills_Match_Percentage,Experience_Match,Eligibility_Status,Job_Match_Score,Days_to_Response
APP110324,CAND27983,Karthik Chauhan,22,Male,Bachelor's,MBA Marketing,2017,7.1,"Copywriting, Social Media Marketing, Canva, SEM, Email Marketing, Google Analytics",JOB5535,Digital Marketing Executive,Sunrise Industries,Marketing & Advertising,Salem,,Full-Time,Hybrid,"Canva, Email Marketing, SEO, Google Ads, Copywriting",3,6.1 to 8.1 Lakhs,7.1 LPA,"6,30,000",10-Aug-25,Campus Placement,SHORTLISTED,Scheduled,In Process,61.5,Yes,Eligible,77.8,5
APP111375,CAND33111,Geeta Naidu,37,Female,12th,BCA,2009,14.8,"JavaScript, TypeScript, CSS, Time Management, React, REST API, Git, Problem Solving",JOB5348,Web Developer,Zephyr Softwares,Information Technology,Chennai,Tamil Nadu,Full-Time,Work From Office,"Bootstrap, HTML, Node.js, CSS, REST API",4,Rs. 12.4 - 14.0 LPA,14.9,13.0L,21-09-2025,Naukri,Interview Scheduled,Scheduled,In Process,42.1,Yes,Partially Eligible,68.2,4
APP105115,CAND27442,Ramya Desai,28,Female,Bachelor's,BBA Finance,2018,0.1,"Budgeting, Problem Solving, Presentation Skills, Forecasting, Ratio Analysis",JOB5582,Financial Analyst,Coral Solutions,Finance & Accounting,Pune,Maharashtra,Contract,Work From Office,"Ratio Analysis, Forecasting, Financial Modeling, PowerPoint, SQL",3,Rs. 4 - 5.4 LPA,4.6,INR 3.9,01-02-2023,LinkedIn,REJECTED,Not Scheduled,Rejected,42.8,No,Not Eligible,34.1,10
APP112052,CAND33045,Gopal Khanna,26,Male,Bachelor's,MCA,2010,6.8,"Bootstrap, TypeScript, MongoDB, JavaScript, Leadership, Node.js, REST API, HTML, Hindi Proficiency",JOB5899,Web Developer,Kite Industries,Information Technology,Mumbai,Maharashtra,Part-Time,Work From Office,"Git, Bootstrap, JavaScript, Node.js",0,9.1-12.2 LPA,10.2,INR 9.3,25-08-2025,LinkedIn,Interview scheduled ,Completed,In Process,73.2,Yes,Eligible,87.4,20
APP108730,CAND25775,Kirti Trivedi,32,Female,Bachelor's,Any Graduate,2007,0.9,"Presentation Skills, Cold Calling, Lead Generation, Target Achievement, Communication, Market Research",JOB5899,Sales Executive,Everest Services,Sales & Business Development,Hyderabad,Telangana,Full-Time,Hybrid,"CRM Software, Client Relationship, Negotiation, Sales Reporting",8,250000-380000,"3,40,000",,28-11-2023,Referral,Reject,Not Scheduled,Rejected,0,No,Not Eligible,9.3,3
APP118942,CAND32094,Harsha Tiwari,35,Male,Bachelor's,B.Sc Computer Science,2019,3.8,"REST API, MongoDB, TypeScript, HTML, React, Bootstrap",JOB5080,Web Developer,Kite Industries,Information Technology,Kolkata,West Bengal,Full-Time,Work From Office,"HTML, Bootstrap, REST API, Node.js, JavaScript",5,5.9 to 9.1 Lakhs,7.9 LPA,7.9,08-12-2025,Company Website,APPLIED,Not Scheduled,In Process,58.2,No,Not Eligible,40.2,9
APP111267,CAND30627,Deepa Nair,21,Female,Bachelor's,B.Tech,2005,1.2,"Python, Data Visualization, Data Cleaning, Pandas, VLOOKUP",JOB5022,Data Analyst,Trident Digital,Information Technology,Coimbatore,Tamil Nadu,Full-Time,Work From Home,"Pandas, VLOOKUP, Python, Data Cleaning, SQL",4,3.5L-5.8L,"3,90,000",3.8,01-02-2023,Campus Placement,applied,Not Scheduled,In Process,80.2,No,Not Eligible,54.2,36
APP119827,CAND27852,Yamini Mehta,22,Female,Bachelor's,B.Sc Computer Science,2022,3,"Bootstrap, CSS, React, HTML, Git, TypeScript",JOB5243,Web Developer,Trident Pvt Ltd,Information Technology,kolkata ,West Bengal,Full-Time,Work From Office,"Node.js, Bootstrap, TypeScript, Git, REST API",0,Rs. 5.1 - 8.2 LPA,6.0 LPA,6.5,21-09-2023,Naukri,Interview scheduled ,Completed,In Process,62.2,Yes,Eligible,80.9,2
APP104369,CAND24570,Preeti Pillai,27,Female,Bachelor's,B.Sc Computer Science,2002,14,"Hindi Proficiency, HTML, Node.js, React, REST API, Git",JOB5825,Web Developer,Aster Enterprises,Information Technology,Gurugram,Haryana,Full-Time,Work From Office,"JavaScript, REST API, MongoDB, Git, CSS, HTML",1,12.4L-14.0L,15.2,13,12/13/2023,Naukri,Interview Scheduled,Scheduled,In Process,47.2,Yes,Partially Eligible,70.1,22
APP116683,CAND34432,Kavya Bhatia,26,Female,Bachelor's,B.Tech,2012,1.5,"REST API, Node.js, CSS, Problem Solving, TypeScript, HTML, Git",JOB5636,web developer,Falcon Global,Information Technology,Ahmedabad,Gujarat,Full-Time,Work From Home,"Git, REST API, CSS, React, JavaScript, Bootstrap",4,3.5L-6.7L,5,5.1L,10-07-2023,Company Website,rejected,Not Scheduled,Rejected,47.2,No,Not Eligible,38.1,45
APP106049,CAND21240,Perumal Trivedi,31,Male,Diploma,B.A,2018,0.2,"SEO Writing, Problem Solving, Editing, Research, Adaptability, WordPress, Content Writing",JOB5455,Content Writer,Pinnacle Services,Media & Communication,Gurugram,Haryana,Full-Time,Work From Office,"Content Writing, Blogging, WordPress, Grammar, SEO Writing",3,2.5 to 3.3 Lakhs,2.5 LPA,INR 2.6,25-08-2025,Referral,REJECTED,Not Scheduled,Rejected,59.4,No,Not Eligible,46.9,12
APP111873,CAND26238,Rajesh Patel,33,Male,Bachelor's,B.A,2002,3.7,"SEM, SEO Tools, Canva, Copywriting, Google Analytics, Email Marketing, Content Marketing",JOB5438,Digital Marketing Executive,Delta Innovations,Marketing & Advertising,Chennai,Tamil Nadu,Internship,Work From Office,"Social Media Marketing, SEM, Canva, Email Marketing",1,3.9-5.9 LPA,4.6 LPA,INR 5.0,12-02-2025,Campus Placement,SHORTLISTED,Scheduled,In Process,77.8,Yes,Eligible,90.1,32
APP113164,CAND27147,Nisha Menon,23,Female,Master's,BBA,2022,1.5,"Documentation, JIRA, Business Process Modeling, Requirement Gathering, Stakeholder Management",JOB5386,Business Analyst,Zephyr Systems,Information Technology,Mumbai,Maharashtra,Contract,Hybrid,"Requirement Gathering, Stakeholder Management, Excel, JIRA, Documentation",2,400000-700000,5.6 LPA,,12-Dec-23,Indeed,Interview Scheduled,Scheduled,In Process,80.3,No,Not Eligible,53.1,21
APP105581,CAND29347,Nikhil Shah,26,Male,Master's,CA Inter,2014,3.4,"Excel, Tally, Accounts Receivable, GST, Bookkeeping, Taxation",JOB5593,Accountant,Pinnacle Enterprises,Finance & Accounting,Kochi,Kerala,Full-Time,Work From Office,"Auditing, Tally, Excel, Accounts Receivable, Bookkeeping",2,Rs. 3.4 - 4.7 LPA,3.7L,4.1L,23-09-2024,Naukri,SELECTED,Completed,Selected,80.1,Yes,Eligible,85.1,13
APP105600,CAND21231,Manoj Bhatia,29,Male,12th,B.Sc Statistics,2008,1.1,"NLP, SQL, Statistics, Time Management, MS Office, Machine Learning",JOB5565,Data Scientist,KITE GLOBL,Information Technology,Gurugram,Haryana,Contract,Work From Office,"Machine Learning, Scikit-learn, NLP, Pandas, Data Visualization",2,6-10.2 LPA,8.0L,7.8 LPA,11-01-2025,Referral,Not Selected,Not Scheduled,Rejected,38.4,No,Not Eligible,32.7,5
APP102474,CAND29249,,40,Male,Master's,BBA Finance,2020,0.5,"Ratio Analysis, Financial Modeling, Financial Reporting, Presentation Skills, Budgeting, Risk Analysis",JOB5497,Financial Analyst,Trident Services,Finance & Accounting,Bengaluru,Karnataka,Full-Time,Work From Office,"Risk Analysis, Forecasting, Financial Reporting, Excel, Financial Modeling",5,Rs. 4 - 5.8 LPA,4.1L,4.1L,23-10-2023,Campus Placement,APPLIED,Not Scheduled,In Process,58.6,No,Not Eligible,39.8,45
APP103187,CAND30796,Chirag Arora,20,Male,12th,MCA,2006,3.5,"React, MongoDB, HTML",JOB5421,Web Developer,Delta Solutions,Information Technology,Kolkata,West Bengal,Full-Time,Work From Home,"CSS, MongoDB, JavaScript, Git, React, Bootstrap",6,5.6-8.8 LPA,INR 6.2,"6,00,000",04-08-2024,Naukri,Reject,Not Scheduled,Rejected,31.8,No,Not Eligible,24.4,4
APP110504,CAND28141,Manoj Bansal,42,Male,Bachelor's,MCA,2004,13.6,"TypeScript, REST API, CSS, Bootstrap",JOB5283,Web Developer,Shakti Services,Information Technology,Coimbatore,Tamil Nadu,Full-Time,Hybrid,"JavaScript, React, Node.js, Git, TypeScript",2,1240000-1400000,15.6,INR 11.7,18-04-2023,Referral,APPLIED,Not Scheduled,In Process,17.1,Yes,Not Eligible,48.7,28
APP107077,CAND24590,Naveen Shah,31,Male,Bachelor's,Diploma in IT,2002,4.2,"Shell Scripting, Security, Virtualization, AWS, Linux, Active Directory",JOB5381,System Administrator,Infinity Enterprises,Information Technology,Bangalore,Karnataka,Full-Time,Work From Office,"Active Directory, Windows Server, Virtualization, AWS",8,Rs. 5.5 - 7.8 LPA,INR 6.8,5.5 LPA,01-09-2025,Company Website,Shortlisted,Scheduled,,77.1,No,Not Eligible,52.3,7
APP108920,CAND25788,Sunita Tiwari,33,Female,Master's,BCA,2002,9.1,"Test Cases, Teamwork, API Testing, Regression Testing, JIRA, Problem Solving, Manual Testing, Selenium, SQL",JOB5571,QA Tester,Trident Digital,Information Technology,Coimbatore,,Full-Time,Work From Office,"API Testing, SQL, JIRA, Test Cases, Manual Testing, Selenium",0,Rs. 8.3 - 10 LPA,8.1L,7.7L,21-Sep-23,LinkedIn,Rejected,Not Scheduled,Rejected,98.9,Yes,Eligible,95.7,40
APP110260,CAND26693,Muthu Trivedi,33,Male,Bachelor's,B.Com,2010,10.7,"Email Marketing, SEO, Copywriting, SEM, Google Ads, SEO Tools",JOB5644,Digital Marketing Executive,Crescent Technologies,Marketing & Advertising,Mumbai,Maharashtra,Full-Time,Hybrid,"Canva, SEM, Google Ads, SEO, SEO Tools, Content Marketing",0,8.0-9.0 LPA,INR 7.8,7.2L,03-Sep-23,Campus Placement,Selected,Completed,Selected,64.4,Yes,Eligible,79.1,36
APP115135,CAND28384,Selvam Warrier,33,Male,Bachelor's,BBA,2013,6,"Chat Support, Customer Handling, Voice Process",JOB5370,CUSTOMER SUPPORT EXECUTIVE,Kite Global,BPO / Customer Service,Pune,Maharashtra,Full-Time,Work From Office,"MS Office, Chat Support, CRM Software, Problem Solving, Voice Process, Ticketing Tools",4,3.6L-4.6L,4.4L,4.2,12-01-2025,Company Website,Rejected,Cancelled,Rejected,30.8,Yes,Partially Eligible,62.1,25
APP101073,CAND30251,Sneha Reddy,40,Other,Bachelor's,M.Tech,2025,0,"C++, Spring Boot, SQL, Python, Git",JOB5271,Software Developer,Yellowstone Softwares,Information Technology,Gurugram,Haryana,Full-Time,Work From Office,"Algorithms, Java, REST API, Data Structures",6,4-6.4 LPA,3.8,3.7 LPA,07-07-2024,Naukri,rejected,Not Scheduled,Rejected,0.1,No,Not Eligible,4.6,22
APP101336,CAND27496,Reyansh Gupta,28,Male,Bachelor's,B.Tech,2021,4,"NLP, Scikit-learn, Deep Learning, Statistics, Pandas",JOB5485,Data Scientist,Shakt Services,Information Technology,Mumbai,Maharashtra,Full-Time,Hybrid,"NLP, TensorFlow, Scikit-learn, Data Visualization, SQL",3,Rs. 10.0 - 14.8 LPA,14.2,12.1 LPA,04/24/2023,Company Website,pending ,Not Scheduled,In Process,40.6,Yes,Partially Eligible,67.5,11
APP115468,CAND24542,Selvam Raman,36,Male,Bachelor's,B.A English,2017,1,"Content Writing, Proofreading, Creativity, Time Management",JOB5367,Content Writer,Quantum Ventures,Media & Communication,Kochi,Kerala,Full-Time,Work From Home,"Editing, Research, SEO Writing, Copywriting, Creativity, Blogging",0,250000-360000,INR 2.9,2.9L,25-09-2025,LinkedIn,Interview Scheduled,Completed,In Process,15.9,Yes,Not Eligible,50.2,16
APP118344,CAND31997,Varun Arora,35,Male,Master's,MA English,2023,2,"Blogging, SEO Writing, Copywriting, Grammar, Research",JOB5437,Content Writer,Onyx Services,Media & Communication,Noida,Uttar Pradesh,Full-Time,Work From Home,"Research, Proofreading, Blogging, SEO Writing, Editing, Content Writing",8,270000-409999,3.4 LPA,INR 3.2,31-07-2024,LinkedIn,Onhold,,In Process,51.4,No,Not Eligible,34.9,33
APP100128,CAND21871,Yash Jain,45,Male,Master's,B.Tech,2012,6.1,"Documentation, SQL, Agile, Requirement Gathering, JIRA, Excel, Power BI",JOB5567,Business Analyst,Xcel Softwares,Information Technology,Delhi,Delhi,Full-Time,Work From Home,"SQL, JIRA, Excel, Requirement Gathering",4,8.6L-11.6L,8.8,7.6L,04-Aug-24,Company Website,Interview Scheduled,Completed,In Process,100,Yes,Eligible,100,10
APP117155,CAND24566,Aditya Subramanian,36,Male,Bachelor's,Any Graduate,2007,10.4,"Time Management, Client Relationship, CRM Software, Presentation Skills, English Proficiency",JOB5205,Sales Executive,Vantage Global,Sales & Business Development,Gurugram,Haryana,Full-Time,Hybrid,"Market Research, Communication, CRM Software, Presentation Skills, Sales Reporting",1,Rs. 7.2 - 8.0 LPA,7.0L,6.8 LPA,05/31/2024,Indeed,Not Selected,Not Scheduled,Rejected,42.2,Yes,Partially Eligible,63.7,24
APP115261,CAND30200,Vikram Nambiar,31,Male,Diploma,MCA,2012,11.5,"SQL, Statistics, Data Visualization, Pandas",JOB5636,Data Scientist,Everest Services,Information Technology,KOLKATA,West Bengal,Full-Time,Work From Office,"Scikit-learn, TensorFlow, Deep Learning, Pandas",1,Rs. 19.6 - 22 LPA,21.8,"20,50,000",21-01-2023,LinkedIn,Interview scheduled ,Scheduled,In Process,27.5,Yes,Not Eligible,58.4,34
APP119375,CAND33230,Vihaan Joshi,21,Male,Master's,BCA,2012,9.3,"Linux, Virtualization, Networking, Windows Server",JOB5174,System Administrator,CORALPVT LTD,Information Technology, Kochi,Kerala,Full-Time,Hybrid,"Security, Linux, Shell Scripting, Networking",3,9.4 to 11.0 Lakhs,11.7 LPA,"8,00,000",11/26/2023,Company Website,ON HOLD,Not Scheduled,In Process,48.9,Yes,Partially Eligible,71.1,17
APP103595,CAND33613,Deepak Balan,42,Male,Bachelor's,MBA,2012,4.5,"MS Office, Power BI, Documentation, SQL, Hindi Proficiency, Agile, Requirement Gathering, Excel",JOB5096,Business Analyst,Zephyr Digital,Information Technology,MUMBAI,Maharashtra,Full-Time,Hybrid,"Requirement Gathering, Agile, JIRA, Stakeholder Management, Excel",4,7.0 to 10.0 Lakhs,7.6,"7,00,000",04-08-2023,Campus Placement,Onhold,Not Scheduled,In Process,57.1,Yes,Eligible,77.3,43
APP109993,CAND30943,Pooja Bhatia,27,Female,Bachelor's,MCA,2017,8,"Test Cases, SQL, Bug Tracking, Regression Testing",JOB5796,QA Tester,Skyline Industries,Information Technology,Kolkata,West Bengal,Full-Time,Work From Home,"Manual Testing, Bug Tracking, Automation Testing, Agile",1,7.5-9.7 LPA,8.5 LPA,"7,50,000",25-10-2024,LinkedIn,shortlisted,Not Scheduled,In Process,25,Yes,Not Eligible,52.8,14
APP100401,CAND27673,Snehal Kumar,26,Female,Master's,B.A,2016,3.8,"Content Writing, Grammar, Research, Editing",JOB5459,Content Writer,Orbit Infotech,Media & Communication,Gurgaon,Haryana,Full-Time,Hybrid,"Proofreading, Grammar, Editing, Creativity, Copywriting",1,3.5L-4.9L,4,3.4 LPA,02-09-2024,Company Website,interview scheduled,Completed,In Process,42.5,Yes,Partially Eligible,65.8,29
APP101262,CAND23328,Sneha Chawla,45,Female,Master's,MBA Marketing,2004,0.8,"Canva, SEM, Content Marketing",JOB5321,Digital Marketing Executive,Everest Systems,Marketing & Advertising,Delhi,Delhi,Full-Time,Work From Office,"Content Marketing, Google Ads, Social Media Marketing, Email Marketing, Copywriting, SEO",1,Rs. 2.5 - 4.0 LPA,3.2L,2.4 LPA,12-11-2023,Indeed,rejected,Cancelled,Rejected,18.8,No,Not Eligible,19.1,32
APP104228,CAND33115,Rajesh Kapoor,31,Male,Master's,BCA,2010,2,"Selenium, Automation Testing, API Testing",JOB5090,QA Tester,Delta Innovaions,Information Technology,Coimbatore,Tamil Nadu,Contract,Work From Office,"Regression Testing, Automation Testing, Selenium, Manual Testing",1,3.4 to 5.4 Lakhs,"4,20,000",3.6 LPA,17-10-2023,Naukri,Not Selected,Not Scheduled,Rejected,49.2,Yes,Partially Eligible,70.2,18
APP109928,CAND34087,Diya Nambiar,20,Female,Bachelor's,B.Sc Computer Science,2009,7.4,"Linux, Windows Server, Active Directory, Security, Shell Scripting, Troubleshooting",JOB5379,System Administrator,Bluepeak Technologies,Information Technology,Ahmedabad,Gujarat,Full-Time,Work From Office,"Virtualization, Security, Windows Server, Active Directory",3,Rs. 7.9 - 10.2 LPA,9.3 LPA,6.9 LPA,18-11-2023,LinkedIn,Interview Scheduled,Completed,,76,Yes,Eligible,87.1,43
APP105287,CAND25716,Sanjay Rathore,28,Male,Master's,MCA,2011,1.5,"C++, Python, Data Structures, JavaScript, Spring Boot, REST API, Java",JOB5600,Software Developer,Solstice Digital,Information Technology,Bengaluru,Karnataka,Full-Time,Work From Home,"Spring Boot, Java, Git, SQL, REST API",5,400000-880000,,"5,09,999",10/13/2024,LinkedIn,APPLIED,Cancelled,In Process,59.5,No,Not Eligible,40.4,11
APP115658,CAND24596,Geeta Arora,36,Female,Bachelor's,M.Com,2018,2.4,"Budgeting, Financial Modeling, PowerPoint, Forecasting, Valuation, Ratio Analysis",JOB5811,Financial Analyst,Yellowstone Digital,Finance & Accounting,Pune,Maharashtra,Full-Time,Work From Office,"PowerPoint, Financial Reporting, Valuation, Forecasting",6,4.8 to 7.5 Lakhs,"5,30,000",5.3L,25-05-2024,Indeed,rejected,Not Scheduled,Rejected,72.1,No,Not Eligible,48.8,6
APP117485,CAND21829,Vidya Agarwal,30,Female,Bachelor's,B.Com,2017,6.8,"Taxation, Bank Reconciliation, Accounts Payable, Excel, Accounts Receivable",JOB5165,Accountant,Nexus Pvt Ltd,Finance & Accounting,Coimbatore,Tamil Nadu,Full-Time,Hybrid,"Bookkeeping, Auditing, Bank Reconciliation, Excel, Accounts Receivable, Accounts Payable",1,4.9-6.2 LPA,5.2 LPA,"5,00,000",22-08-2024,Company Website,SELECTED,Completed,Selected,66.6,Yes,Eligible,81.5,18
APP109736,CAND30049,Deepak Rao,33,Male,Master's,B.Sc Computer Science,2025,0,"Node.js, REST API, TypeScript, Problem Solving, JavaScript, Leadership",JOB5104,Web Developer,Onyx Services,Information Technology,Salem,Tamil Nadu,Full-Time,Work From Home,"REST API, Git, JavaScript, Bootstrap",2,3.5 to 5.1 Lakhs,3.2 LPA,3.3,25-10-2023,Indeed,rejected,Not Scheduled,Rejected,51.5,No,Not Eligible,35.4,8
APP108813,CAND31677,Balaji Chatterjee,29,Male,Bachelor's,B.Com,2010,10.8,"HRMS, Time Management, Presentation Skills, Attendance Management, Payroll, Communication",JOB5705,HR Executive,Trident Softwares,Human Resources,Chennai,Tamil Nadu,Full-Time,Work From Office,"Labour Law, MS Office, Communication, Attendance Management, Employee Engagement, Payroll",0,7.2L-8.0L,,"7,00,000",06-05-2025,Naukri,SHORTLISTED,Scheduled,In Process,47.5,Yes,Partially Eligible,68.3,36
APP103436,CAND30828,Reyansh Bansal,36,Male,Bachelor's,MBA Marketing,2006,5.4,"Canva, Email Marketing, Content Marketing, SEO Tools, Google Ads, SEO",JOB5339,Digital Marketing Executive,Bluepeak Ventures,Marketing & Advertising,kolkata ,West Bengal,Full-Time,Work From Home,"Email Marketing, Google Analytics, Copywriting, SEO Tools",5,5.0 to 7.0 Lakhs,5.6,4.6 LPA,01/30/2025,Indeed,Not Selected,Not Scheduled,Rejected,50.1,Partial,Partially Eligible,55.2,24
APP110948,CAND31179,,28,Female,12th,BBA,2010,10.9,"Negotiation, CRM Software, Lead Generation, Cold Calling, Presentation Skills, Sales Reporting",JOB5432,Sales Executive,Kite Labs,Sales & Business Development,Noida,Uttar Pradesh,Full-Time,Work From Office,"Market Research, Target Achievement, Presentation Skills, Sales Reporting",4,7.2L-8.0L,INR 8.9,"6,40,000",20-06-2023,Referral,interview scheduled,Completed,In Process,50.8,Yes,Eligible,71.4,8
APP101185,CAND23212,Meena Reddy,42,Female,Diploma,B.A,2011,6.3,"Communication, Exit Formalities, Employee Engagement, Payroll, Attendance Management",JOB5743,HR Executive,Lotus Enterprises,Human Resources,ahmedabad,Gujarat,Full-Time,Hybrid,"HRMS, Employee Engagement, MS Office, Payroll, Exit Formalities, Communication",2,5.1 to 6.8 Lakhs,"6,10,000",6.3,28-Dec-23,LinkedIn,Reject,Not Scheduled,,67.7,Yes,Eligible,80.6,1
APP102983,CAND23015,Prakash Warrier,45,Male,Bachelor's,B.Tech,2005,6.9,"Security, Active Directory, Shell Scripting, AWS",JOB5137,System Administrator,Bharat igital,Information Technology,Hyderabad,Telangana,Full-Time,Work From Home,"Shell Scripting, Troubleshooting, Backup Management, AWS",4,7.6-9.8 LPA,8.9 LPA,8.6 LPA,10/16/2024,Indeed,interview scheduled,Completed,In Process,48.4,Yes,Partially Eligible,65.3,31
APP111861,CAND26956,Ira Raman,40,Female,Bachelor's,MBA Marketing,2015,10,"Google Analytics, Email Marketing, Teamwork, SEO, Google Ads, Content Marketing, Copywriting, Hindi Proficiency",JOB5892,Digital Marketing Executive,Nexus Softwares,Marketing & Advertising,Gurgaon,Haryana,Full-Time,Work From Office,"Canva, Social Media Marketing, Email Marketing, SEO, Content Marketing, Google Analytics",1,8.0L-9.0L,8,8.2 LPA,18-09-2024,Indeed,SELECTED,Completed,Selected,69,Yes,Eligible,84.5,6
APP114140,CAND27447,Karthik Krishnan,32,Male,Bachelor's,M.Com,2011,5,"Budgeting, Financial Reporting, PowerPoint, Ratio Analysis, Excel",JOB5643,Financial Analyst,Solstice Corp,Finance & Accounting,Gurugram,Haryana,Full-Time,Work From Home,"Forecasting, SQL, Budgeting, Excel",2,7.2 to 9.9 Lakhs,9.4L,INR 8.6,18-06-2023,Company Website,on hold,Not Scheduled,In Process,50,Yes,Eligible,66.9,43
